Order_ID,Customer_ID,Order_Date,Order_Time,City,Area,Restaurant,Food_Item,Category,Quantity,Price,Delivery_Time_Min,Payment_Mode,Rating
O235,C1928,2025-01-13,20:52,Madurai,Anna Nagar,Dominos,Noodles,Veg,4,483,49,Card,4.2
O236,C1370,2025-08-22,05:35,Trichy,T Nagar,Burger King,Meals,Non-Veg,5,404,24,Cash,3.4
O237,C5452,2025-05-29,01:20,Coimbatore,Tambaram,Burger King,Noodles,Non-Veg,5,231,51,UPI,3.7
O238,C7210,2025-08-03,04:54,Madurai,Tambaram,Dominos,Parotta,Veg,5,326,49,UPI,5.0
O239,C7126,2025-03-07,20:59,Trichy,Tambaram,Dominos,Parotta,Veg,4,227,35,Cash,4.8
O240,C6480,2025-11-28,11:07,Chennai,T Nagar,Dominos,Dosa,Veg,4,83,51,Card,4.8
O241,C9792,2025-11-06,08:34,Salem,T Nagar,A2B,Pizza,Veg,3,328,32,UPI,4.5
O242,C9341,2025-04-14,09:12,Madurai,Tambaram,A2B,Burger,Veg,4,269,24,UPI,4.6
O243,C6027,2025-06-21,03:31,Chennai,Tambaram,A2B,Fried Rice,Non-Veg,4,409,54,Cash,4.8
O244,C2133,2025-11-03,09:47,Trichy,Tambaram,Burger King,Pizza,Veg,2,387,23,Cash,4.1
O245,C1466,2025-06-17,17:39,Salem,Tambaram,Burger King,Noodles,Non-Veg,3,235,57,Cash,4.7
O246,C4634,2025-09-02,19:55,Madurai,Porur,SS Hyderabad,Biryani,Non-Veg,1,446,31,UPI,3.4
O247,C7322,2025-02-21,17:15,Salem,Tambaram,SS Hyderabad,Dosa,Veg,4,246,50,UPI,4.6
O248,C5208,2025-08-02,17:30,Salem,Anna Nagar,Dominos,Chicken 65,Non-Veg,5,186,31,UPI,4.2
O249,C3043,2025-07-31,12:11,Madurai,T Nagar,Burger King,Burger,Non-Veg,4,89,44,UPI,4.1
O250,C2444,2025-02-28,18:07,Trichy,Anna Nagar,Dominos,Pizza,Non-Veg,2,130,57,UPI,4.4
O251,C1984,2025-04-30,19:51,Madurai,Porur,Dominos,Biryani,Veg,1,477,20,Card,3.6
O252,C9257,2025-12-16,20:46,Madurai,Velachery,A2B,Burger,Veg,4,299,53,Cash,3.5
O253,C2191,2025-05-04,13:17,Salem,Anna Nagar,KFC,Parotta,Non-Veg,2,370,47,Cash,3.1
O254,C5340,2025-02-12,09:43,Chennai,Anna Nagar,SS Hyderabad,Pizza,Veg,1,130,39,Cash,4.7
O255,C3089,2025-03-16,18:01,Chennai,Velachery,KFC,Parotta,Non-Veg,2,428,15,Cash,4.7
O256,C4126,2025-04-27,12:23,Chennai,Tambaram,KFC,Fried Rice,Non-Veg,2,292,51,Cash,3.3
O257,C4264,2025-07-29,16:00,Madurai,Porur,A2B,Biryani,Veg,4,277,29,Card,5.0
O258,C5660,2025-06-14,18:01,Trichy,T Nagar,KFC,Fried Rice,Non-Veg,5,147,27,UPI,4.3
O259,C6099,2025-04-08,11:47,Trichy,Porur,KFC,Biryani,Veg,5,126,20,UPI,4.8
O260,C7542,2025-01-27,01:59,Salem,Porur,Dominos,Fried Rice,Veg,2,304,47,Card,4.3
O261,C2817,2025-12-04,02:10,Chennai,Tambaram,Burger King,Noodles,Non-Veg,3,450,18,Cash,4.7
O262,C8713,2025-06-28,12:25,Trichy,Porur,A2B,Chicken 65,Non-Veg,3,107,36,Cash,4.6
O263,C8978,2025-10-08,01:31,Chennai,Velachery,KFC,Sandwich,Veg,4,422,27,Card,3.5
O264,C3867,2025-05-01,13:01,Madurai,Tambaram,KFC,Dosa,Non-Veg,3,247,32,UPI,3.3
O265,C9530,2025-12-14,11:31,Coimbatore,Anna Nagar,A2B,Biryani,Non-Veg,5,206,37,Card,3.1
O266,C1281,2025-12-26,06:58,Trichy,Velachery,Dominos,Dosa,Veg,3,164,38,Card,4.2
O267,C5655,2025-03-01,18:43,Chennai,Tambaram,Dominos,Biryani,Non-Veg,2,389,60,Card,3.7
O268,C8695,2025-01-24,00:44,Coimbatore,Tambaram,A2B,Noodles,Non-Veg,3,236,37,UPI,3.5
O269,C5699,2025-11-05,11:04,Salem,T Nagar,SS Hyderabad,Noodles,Non-Veg,3,94,23,Card,3.1
O270,C8525,2025-12-12,05:21,Salem,T Nagar,KFC,Meals,Veg,1,429,51,Card,4.7
O271,C9844,2025-02-18,18:10,Chennai,Porur,A2B,Parotta,Veg,3,433,33,Cash,4.4
O272,C3724,2025-11-13,23:54,Madurai,Porur,A2B,Pizza,Non-Veg,3,208,31,UPI,3.2
O273,C7231,2025-01-18,04:55,Chennai,Anna Nagar,Burger King,Noodles,Veg,3,84,29,Cash,3.1
O274,C5505,2025-04-13,20:56,Trichy,Velachery,Dominos,Fried Rice,Non-Veg,5,240,21,UPI,4.0
O275,C1191,2025-08-30,17:18,Chennai,Tambaram,SS Hyderabad,Pizza,Veg,2,396,44,Cash,3.6
O276,C6406,2025-05-01,15:52,Madurai,Velachery,A2B,Meals,Non-Veg,3,183,46,UPI,3.5
O277,C6138,2025-11-13,02:53,Chennai,Velachery,Burger King,Noodles,Non-Veg,3,339,41,UPI,3.8
O278,C5928,2025-10-11,02:27,Chennai,T Nagar,Burger King,Dosa,Non-Veg,3,230,47,UPI,4.5
O279,C8208,2025-12-17,00:10,Chennai,Velachery,Dominos,Dosa,Veg,3,462,26,UPI,3.2
O280,C3233,2025-12-16,06:22,Coimbatore,Tambaram,SS Hyderabad,Noodles,Veg,1,146,17,UPI,3.8
O281,C9339,2025-08-07,17:39,Coimbatore,Velachery,KFC,Biryani,Non-Veg,1,347,22,UPI,4.6
O282,C7184,2025-05-08,05:00,Madurai,Velachery,A2B,Meals,Veg,4,402,27,UPI,4.2
O283,C4441,2025-05-15,17:06,Chennai,Velachery,Burger King,Dosa,Veg,2,275,17,Cash,3.7
O284,C8867,2025-08-19,08:04,Salem,Tambaram,SS Hyderabad,Parotta,Non-Veg,4,354,29,Card,3.9
O285,C9800,2025-06-30,13:28,Trichy,Velachery,A2B,Sandwich,Veg,4,418,55,UPI,4.7
O286,C6338,2025-02-28,14:00,Chennai,Anna Nagar,Burger King,Noodles,Veg,2,429,58,Card,3.8
O287,C3780,2025-06-30,09:07,Trichy,T Nagar,SS Hyderabad,Noodles,Veg,4,137,53,Cash,4.9
O288,C6467,2025-08-25,05:39,Chennai,Velachery,Dominos,Dosa,Veg,5,380,19,UPI,3.1
O289,C8014,2025-06-11,18:54,Salem,Porur,A2B,Biryani,Non-Veg,5,417,50,UPI,3.1
O290,C1873,2025-06-02,22:13,Trichy,Tambaram,SS Hyderabad,Dosa,Veg,2,216,48,Cash,4.8
O291,C1117,2025-08-27,14:18,Trichy,Velachery,Burger King,Pizza,Non-Veg,5,256,26,Card,4.9
O292,C6855,2025-09-02,09:45,Chennai,Velachery,KFC,Parotta,Veg,4,496,50,Cash,4.7
O293,C1662,2025-04-21,14:54,Madurai,Tambaram,A2B,Fried Rice,Non-Veg,4,399,49,Cash,4.1
O294,C1752,2025-04-07,19:19,Madurai,Anna Nagar,A2B,Burger,Veg,2,240,36,UPI,3.1
O295,C6781,2025-03-04,17:03,Salem,Tambaram,A2B,Pizza,Non-Veg,4,280,29,Cash,4.0
O296,C3098,2025-10-02,07:21,Chennai,Anna Nagar,A2B,Burger,Veg,3,336,52,Card,4.8
O297,C2305,2025-02-27,12:25,Trichy,Tambaram,Burger King,Parotta,Non-Veg,5,213,53,Cash,4.9
O298,C3481,2025-08-21,02:59,Madurai,Tambaram,Dominos,Chicken 65,Non-Veg,5,391,42,Card,3.3
O299,C2997,2025-10-05,09:47,Chennai,Anna Nagar,SS Hyderabad,Biryani,Veg,4,143,26,Card,4.1
O300,C6300,2025-04-11,23:40,Trichy,Velachery,Burger King,Fried Rice,Veg,1,83,27,UPI,4.0
O301,C1200,2025-06-23,16:17,Salem,Tambaram,Burger King,Noodles,Veg,2,93,18,Card,3.4
O302,C4782,2025-01-11,20:43,Salem,Velachery,KFC,Meals,Non-Veg,2,466,25,UPI,3.2
O303,C4944,2025-11-02,14:52,Chennai,Velachery,KFC,Chicken 65,Non-Veg,2,418,39,UPI,4.4
O304,C6671,2025-07-13,14:21,Coimbatore,Velachery,Dominos,Biryani,Non-Veg,1,184,44,UPI,3.6
O305,C3669,2025-12-25,02:38,Coimbatore,Tambaram,Dominos,Noodles,Veg,4,442,22,Card,4.7
O306,C5344,2025-02-28,18:36,Salem,Porur,KFC,Meals,Veg,1,99,17,Card,4.5
O307,C4893,2025-08-07,17:19,Salem,T Nagar,SS Hyderabad,Biryani,Veg,1,90,37,UPI,4.3
O308,C3005,2025-10-15,19:51,Trichy,Tambaram,Burger King,Pizza,Veg,4,462,53,Cash,3.3
O309,C5148,2025-05-11,12:56,Trichy,Tambaram,SS Hyderabad,Burger,Veg,2,355,31,UPI,3.8
O310,C7366,2025-07-04,04:06,Trichy,Velachery,Burger King,Fried Rice,Non-Veg,2,394,20,Cash,4.5
O311,C7511,2025-05-12,02:01,Coimbatore,Velachery,SS Hyderabad,Burger,Non-Veg,2,160,49,Cash,4.4
O312,C2374,2025-08-26,03:19,Chennai,Tambaram,Burger King,Burger,Non-Veg,2,279,27,UPI,3.6
O313,C4422,2025-04-04,13:30,Salem,Porur,Dominos,Biryani,Veg,1,362,50,UPI,3.0
O314,C6004,2025-01-17,07:48,Salem,Anna Nagar,A2B,Sandwich,Veg,3,165,18,Cash,3.5
O315,C2007,2025-02-22,00:02,Madurai,Velachery,KFC,Biryani,Veg,1,499,52,Cash,3.4
O316,C6356,2025-05-25,04:13,Trichy,Tambaram,Burger King,Noodles,Veg,5,87,44,Cash,3.8
O317,C2745,2025-09-27,23:58,Madurai,Anna Nagar,SS Hyderabad,Dosa,Veg,4,95,41,UPI,4.6
O318,C2343,2025-08-27,06:12,Salem,Porur,Burger King,Pizza,Non-Veg,4,134,23,Card,4.5
O319,C4526,2025-08-17,06:24,Salem,Velachery,SS Hyderabad,Pizza,Non-Veg,1,341,45,UPI,3.8
O320,C9469,2025-08-16,03:34,Salem,Anna Nagar,SS Hyderabad,Chicken 65,Veg,2,311,55,UPI,3.2
O321,C4552,2025-06-15,06:00,Chennai,Velachery,SS Hyderabad,Sandwich,Veg,3,292,32,UPI,4.7
O322,C2582,2025-06-13,00:48,Chennai,Tambaram,A2B,Burger,Veg,2,438,37,Cash,3.6
O323,C9224,2025-06-08,23:16,Coimbatore,Velachery,A2B,Burger,Non-Veg,1,417,17,UPI,4.9
O324,C4588,2025-06-21,22:07,Salem,Porur,A2B,Burger,Non-Veg,4,208,43,UPI,4.8
O325,C6661,2025-12-06,06:46,Chennai,T Nagar,Dominos,Burger,Veg,2,308,33,Card,3.6
O326,C5689,2025-11-01,09:08,Madurai,Anna Nagar,Burger King,Noodles,Veg,2,184,32,Card,4.9
O327,C4237,2025-11-04,14:15,Salem,Tambaram,SS Hyderabad,Biryani,Veg,5,298,19,Cash,3.1
O328,C1661,2025-01-17,02:41,Trichy,Anna Nagar,KFC,Burger,Veg,1,213,26,Card,3.2
O329,C6969,2025-02-08,06:49,Salem,Anna Nagar,A2B,Fried Rice,Non-Veg,4,245,42,Cash,4.6
O330,C5107,2025-03-13,15:15,Coimbatore,Tambaram,KFC,Fried Rice,Veg,2,342,37,UPI,3.1
O331,C5779,2025-01-29,12:34,Coimbatore,Velachery,SS Hyderabad,Meals,Veg,2,260,52,Cash,4.3
O332,C9175,2025-08-23,21:51,Salem,Velachery,SS Hyderabad,Noodles,Veg,5,102,59,Cash,3.9
O333,C8994,2025-12-02,04:24,Madurai,Velachery,A2B,Pizza,Veg,2,410,18,Card,3.9
O334,C6017,2025-10-14,06:21,Chennai,Porur,A2B,Sandwich,Non-Veg,2,235,33,Cash,4.0
O335,C2092,2025-07-11,04:35,Trichy,Porur,A2B,Burger,Veg,5,217,54,UPI,4.4
O336,C5688,2025-11-23,03:25,Salem,Porur,Dominos,Meals,Non-Veg,4,356,59,Cash,4.7
O337,C5039,2025-07-12,22:15,Salem,Velachery,KFC,Meals,Non-Veg,1,358,55,Cash,4.0
O338,C9833,2025-11-08,19:01,Trichy,T Nagar,A2B,Dosa,Non-Veg,4,492,30,UPI,4.2
O339,C4540,2025-05-19,22:24,Coimbatore,Tambaram,KFC,Noodles,Veg,1,233,15,UPI,3.3
O340,C1538,2025-12-19,07:41,Trichy,Tambaram,A2B,Burger,Non-Veg,3,298,17,UPI,3.7
O341,C8408,2025-07-31,04:22,Salem,T Nagar,SS Hyderabad,Burger,Non-Veg,3,165,23,Cash,4.1
O342,C5697,2025-10-23,00:31,Madurai,Porur,KFC,Chicken 65,Non-Veg,4,104,17,Card,4.2
O343,C7071,2025-06-08,09:17,Trichy,T Nagar,Dominos,Dosa,Veg,3,151,19,Cash,4.2
O344,C2024,2025-08-25,18:09,Trichy,Anna Nagar,KFC,Biryani,Veg,1,224,47,UPI,3.7
O345,C3994,2025-09-15,07:34,Madurai,T Nagar,Dominos,Noodles,Veg,2,227,29,UPI,3.4
O346,C2811,2025-06-13,05:08,Madurai,Velachery,SS Hyderabad,Dosa,Veg,1,472,58,Cash,4.9
O347,C9806,2025-09-10,08:39,Chennai,Tambaram,KFC,Parotta,Non-Veg,4,112,49,Card,3.2
O348,C8929,2025-06-05,21:50,Chennai,Velachery,Burger King,Burger,Veg,4,476,23,Card,3.7
O349,C2975,2025-02-13,19:31,Trichy,Velachery,A2B,Parotta,Non-Veg,4,358,38,UPI,3.4
O350,C2705,2025-12-17,18:57,Coimbatore,T Nagar,SS Hyderabad,Biryani,Non-Veg,4,160,31,Cash,3.5
O351,C8262,2025-05-13,04:38,Trichy,T Nagar,KFC,Biryani,Non-Veg,3,329,47,Card,3.2
O352,C3899,2025-01-09,20:45,Coimbatore,T Nagar,Dominos,Noodles,Non-Veg,1,221,32,Cash,4.8
O353,C6492,2025-12-19,07:23,Chennai,Tambaram,Dominos,Parotta,Veg,5,182,42,UPI,4.0
O354,C6165,2025-02-04,23:47,Madurai,T Nagar,A2B,Fried Rice,Non-Veg,2,395,36,Cash,4.4
O355,C2611,2025-05-13,08:31,Chennai,Tambaram,SS Hyderabad,Noodles,Non-Veg,1,371,47,UPI,3.4
O356,C5629,2025-12-19,02:10,Madurai,Anna Nagar,Dominos,Pizza,Veg,3,164,31,Card,3.5
O357,C4979,2025-09-25,18:13,Salem,Tambaram,Dominos,Parotta,Non-Veg,2,272,22,UPI,3.3
O358,C9198,2025-11-24,16:46,Coimbatore,Anna Nagar,Dominos,Meals,Non-Veg,3,355,21,Card,3.4
O359,C6609,2025-01-12,03:27,Madurai,Anna Nagar,Dominos,Burger,Non-Veg,5,212,35,Cash,3.5
O360,C5538,2025-03-21,16:12,Trichy,T Nagar,SS Hyderabad,Chicken 65,Non-Veg,3,420,53,Card,4.1
O361,C6534,2025-04-08,11:00,Trichy,Porur,A2B,Chicken 65,Non-Veg,1,260,36,Cash,3.2
O362,C5754,2025-04-01,14:13,Chennai,Porur,A2B,Sandwich,Veg,4,475,41,Cash,4.0
O363,C9026,2025-12-22,20:31,Salem,Velachery,Burger King,Chicken 65,Veg,4,362,45,UPI,5.0
O364,C7468,2025-02-09,13:31,Trichy,Anna Nagar,Dominos,Parotta,Non-Veg,4,170,27,Cash,3.4
O365,C1623,2025-03-20,14:01,Madurai,Anna Nagar,SS Hyderabad,Pizza,Non-Veg,5,210,35,Cash,3.8
O366,C9930,2025-08-02,04:06,Madurai,Porur,Burger King,Biryani,Non-Veg,5,494,16,Cash,3.1
O367,C2068,2025-09-28,17:15,Trichy,T Nagar,Burger King,Noodles,Veg,2,384,59,Card,4.6
O368,C7208,2025-06-10,08:15,Chennai,Anna Nagar,Burger King,Sandwich,Veg,4,499,55,UPI,3.8
O369,C1516,2025-03-21,07:13,Madurai,Tambaram,Dominos,Parotta,Veg,1,426,49,Cash,3.9
O370,C7051,2025-12-21,10:37,Coimbatore,T Nagar,A2B,Meals,Veg,2,360,54,UPI,4.8
O371,C6622,2025-08-15,10:21,Madurai,Porur,A2B,Sandwich,Non-Veg,4,398,60,UPI,4.1
O372,C8264,2025-08-18,12:41,Coimbatore,Anna Nagar,KFC,Pizza,Veg,1,415,38,UPI,3.3
O373,C2450,2025-05-18,20:49,Trichy,T Nagar,A2B,Noodles,Veg,3,160,49,Card,3.5
O374,C5148,2025-01-20,02:10,Salem,T Nagar,Burger King,Dosa,Veg,1,308,25,Cash,4.4
O375,C8032,2025-04-13,17:39,Madurai,T Nagar,Burger King,Dosa,Non-Veg,5,358,54,Card,3.1
O376,C9433,2025-12-24,18:41,Chennai,Anna Nagar,A2B,Chicken 65,Veg,5,191,23,Cash,3.5
O377,C8794,2025-07-10,14:24,Trichy,T Nagar,KFC,Chicken 65,Veg,5,161,36,Cash,3.7
O378,C6988,2025-02-11,20:48,Chennai,Tambaram,Burger King,Chicken 65,Veg,5,465,37,Card,3.8
O379,C7996,2025-02-26,20:00,Trichy,Porur,Burger King,Meals,Veg,4,198,46,Card,3.7
O380,C7743,2025-09-23,03:19,Coimbatore,Anna Nagar,A2B,Dosa,Non-Veg,4,384,44,Card,4.7
O381,C2352,2025-07-20,06:26,Trichy,Anna Nagar,SS Hyderabad,Sandwich,Veg,4,215,50,Card,3.5
O382,C4136,2025-05-19,06:19,Trichy,Velachery,Dominos,Parotta,Non-Veg,5,338,46,Card,3.6
O383,C7535,2025-02-04,07:34,Trichy,T Nagar,SS Hyderabad,Parotta,Non-Veg,2,473,58,Card,4.8
O384,C8278,2025-03-19,02:37,Madurai,T Nagar,A2B,Noodles,Non-Veg,1,208,54,Card,4.6
O385,C7941,2025-07-21,13:35,Coimbatore,Velachery,KFC,Noodles,Non-Veg,2,399,60,UPI,4.2
O386,C1601,2025-04-10,01:18,Coimbatore,T Nagar,SS Hyderabad,Pizza,Veg,3,324,58,Cash,4.4
O387,C3555,2025-08-25,16:24,Coimbatore,Velachery,A2B,Sandwich,Veg,4,129,16,Card,3.4
O388,C6495,2025-10-29,13:54,Salem,T Nagar,Burger King,Dosa,Veg,4,445,48,Cash,4.8
O389,C5446,2025-06-21,23:15,Trichy,Velachery,Burger King,Biryani,Veg,2,125,56,UPI,4.5
O390,C2640,2025-01-20,03:09,Trichy,Porur,Burger King,Burger,Veg,3,493,46,UPI,3.0
O391,C1379,2025-12-26,16:59,Chennai,Tambaram,SS Hyderabad,Meals,Veg,2,177,26,Card,4.1
O392,C9893,2025-11-07,19:49,Madurai,T Nagar,Burger King,Biryani,Non-Veg,4,183,25,Cash,3.8
O393,C4714,2025-04-09,04:05,Madurai,Velachery,KFC,Dosa,Non-Veg,1,110,33,UPI,4.5
O394,C5545,2025-10-27,06:39,Salem,Velachery,SS Hyderabad,Noodles,Veg,2,425,58,Cash,4.9
O395,C2494,2025-03-03,16:44,Salem,Tambaram,KFC,Noodles,Non-Veg,2,458,26,Cash,4.4
O396,C4146,2025-06-09,08:14,Madurai,T Nagar,A2B,Fried Rice,Veg,3,345,27,Cash,3.6
O397,C7241,2025-09-03,12:09,Madurai,Anna Nagar,KFC,Burger,Non-Veg,1,251,59,Cash,4.7
O398,C1635,2025-01-02,14:15,Madurai,Porur,SS Hyderabad,Burger,Veg,1,368,45,Card,3.9
O399,C3520,2025-02-17,14:36,Trichy,T Nagar,KFC,Biryani,Non-Veg,3,115,33,Cash,4.0
O400,C7233,2025-01-11,11:21,Trichy,Porur,Dominos,Sandwich,Veg,5,366,43,Card,3.3
O401,C8813,2025-07-18,01:23,Madurai,Porur,Dominos,Chicken 65,Non-Veg,1,433,31,Cash,3.7
O402,C1157,2025-10-26,16:26,Madurai,T Nagar,Burger King,Burger,Non-Veg,2,366,60,Card,3.4
O403,C7025,2025-09-11,18:56,Trichy,Anna Nagar,SS Hyderabad,Fried Rice,Veg,2,369,59,Cash,4.6
O404,C2040,2025-07-31,20:11,Chennai,Tambaram,Dominos,Dosa,Non-Veg,4,422,23,UPI,3.4
O405,C1906,2025-05-01,06:39,Madurai,Porur,Burger King,Sandwich,Non-Veg,3,267,43,Card,3.1
O406,C5911,2025-07-14,01:45,Chennai,Porur,KFC,Biryani,Veg,4,161,28,Cash,4.6
O407,C9834,2025-12-08,09:08,Salem,Velachery,SS Hyderabad,Dosa,Veg,4,147,48,UPI,3.5
O408,C5235,2025-07-24,10:55,Chennai,Tambaram,SS Hyderabad,Biryani,Non-Veg,1,234,40,UPI,3.3
O409,C9973,2025-01-05,21:18,Salem,T Nagar,Burger King,Dosa,Non-Veg,4,168,36,UPI,4.1
O410,C1328,2025-04-24,18:57,Madurai,Velachery,KFC,Parotta,Non-Veg,1,471,25,Card,4.7
O411,C1844,2025-10-12,20:55,Chennai,Tambaram,A2B,Biryani,Non-Veg,5,285,38,UPI,3.7
O412,C7780,2025-05-08,14:51,Trichy,Tambaram,Dominos,Fried Rice,Veg,4,186,55,UPI,3.2
O413,C8553,2025-08-04,07:24,Coimbatore,T Nagar,KFC,Burger,Veg,5,107,44,Card,3.6
O414,C4679,2025-06-25,08:40,Salem,Porur,SS Hyderabad,Sandwich,Non-Veg,1,333,23,UPI,3.1
O415,C3089,2025-07-27,20:12,Salem,Tambaram,KFC,Biryani,Veg,4,487,21,UPI,4.4
O416,C9207,2025-06-08,12:13,Trichy,Tambaram,Dominos,Meals,Veg,2,213,31,Card,4.8
O417,C9348,2025-10-02,23:22,Madurai,Tambaram,A2B,Biryani,Non-Veg,2,115,36,UPI,4.9
O418,C8774,2025-03-22,01:43,Salem,T Nagar,A2B,Meals,Veg,4,227,26,Card,3.3
O419,C5406,2025-01-27,09:29,Salem,Velachery,Burger King,Burger,Veg,4,151,37,Cash,4.3
O420,C5011,2025-08-19,13:47,Madurai,T Nagar,Burger King,Dosa,Veg,2,107,57,Cash,4.4
O421,C4520,2025-04-15,11:19,Chennai,Anna Nagar,Burger King,Burger,Veg,5,339,54,Card,3.2
O422,C9002,2025-05-13,00:07,Coimbatore,Anna Nagar,A2B,Parotta,Non-Veg,3,288,51,UPI,4.0
O423,C6941,2025-08-04,02:50,Madurai,Porur,Burger King,Burger,Veg,1,97,51,Cash,3.3
O424,C6798,2025-01-17,20:52,Trichy,T Nagar,SS Hyderabad,Noodles,Veg,1,280,41,Cash,3.7
O425,C5739,2025-02-13,00:12,Madurai,Porur,SS Hyderabad,Fried Rice,Non-Veg,4,302,29,UPI,3.4
O426,C5160,2025-06-28,19:49,Coimbatore,Velachery,SS Hyderabad,Meals,Veg,3,438,36,Card,3.4
O427,C4834,2025-06-21,07:00,Salem,Velachery,SS Hyderabad,Burger,Veg,1,387,55,Card,4.4
O428,C3334,2025-10-26,13:15,Coimbatore,Tambaram,SS Hyderabad,Pizza,Non-Veg,3,109,37,Cash,3.7
O429,C7125,2025-10-28,00:24,Trichy,Tambaram,A2B,Chicken 65,Non-Veg,4,132,18,Card,3.8
O430,C7191,2025-10-18,04:16,Coimbatore,Velachery,A2B,Parotta,Non-Veg,2,456,15,Card,4.7
O431,C2661,2025-01-04,15:49,Madurai,Porur,Dominos,Meals,Veg,4,118,18,Card,4.7
O432,C5671,2025-07-24,12:14,Salem,T Nagar,Burger King,Biryani,Veg,5,223,43,UPI,4.3
O433,C5689,2025-10-17,21:40,Chennai,Porur,Burger King,Pizza,Non-Veg,2,85,32,Cash,4.1
O434,C5057,2025-04-10,21:00,Madurai,Tambaram,SS Hyderabad,Meals,Non-Veg,5,108,33,Card,4.3
O435,C2850,2025-01-16,13:29,Chennai,T Nagar,Burger King,Sandwich,Veg,1,458,37,Card,3.8
O436,C3803,2025-10-17,09:29,Coimbatore,Velachery,Burger King,Noodles,Non-Veg,5,391,41,Cash,4.8
O437,C5809,2025-12-19,17:36,Salem,Anna Nagar,Burger King,Burger,Veg,1,93,17,Cash,4.1
O438,C4343,2025-05-02,14:26,Madurai,T Nagar,Burger King,Chicken 65,Non-Veg,3,290,52,Card,4.6
O439,C6792,2025-02-09,14:32,Trichy,Porur,Dominos,Fried Rice,Non-Veg,5,107,36,Card,4.8
O440,C1731,2025-06-14,01:19,Chennai,Porur,Dominos,Noodles,Non-Veg,3,223,55,UPI,4.9
O441,C9907,2025-01-05,00:55,Coimbatore,Tambaram,SS Hyderabad,Chicken 65,Non-Veg,1,360,36,Card,4.3
O442,C9221,2025-09-06,19:34,Coimbatore,Anna Nagar,KFC,Pizza,Veg,3,142,39,Card,4.3
O443,C3748,2025-08-30,19:21,Chennai,Porur,SS Hyderabad,Fried Rice,Non-Veg,5,100,15,Card,4.3
O444,C8255,2025-07-31,19:39,Madurai,Anna Nagar,Burger King,Dosa,Veg,2,166,45,UPI,4.1
O445,C2316,2025-06-24,11:41,Salem,Tambaram,KFC,Chicken 65,Veg,5,343,42,Cash,4.9
O446,C6770,2025-12-27,11:09,Coimbatore,Porur,KFC,Dosa,Non-Veg,4,108,49,Card,4.9
O447,C8887,2025-07-26,04:21,Chennai,Anna Nagar,Dominos,Chicken 65,Non-Veg,3,246,25,Card,3.4
O448,C4349,2025-06-06,17:39,Chennai,Velachery,A2B,Fried Rice,Veg,2,237,33,Card,3.9
O449,C7615,2025-09-03,15:18,Trichy,T Nagar,A2B,Parotta,Non-Veg,2,293,47,Cash,4.2
O450,C8725,2025-08-26,12:29,Trichy,Anna Nagar,KFC,Biryani,Veg,2,440,55,UPI,4.4
O451,C8136,2025-05-21,01:53,Madurai,Porur,A2B,Burger,Non-Veg,1,234,59,UPI,3.8
O452,C8491,2025-06-12,09:59,Coimbatore,Tambaram,SS Hyderabad,Dosa,Non-Veg,2,439,60,Card,3.8
O453,C8833,2025-03-05,13:44,Chennai,Anna Nagar,SS Hyderabad,Parotta,Non-Veg,1,93,46,Card,3.2
O454,C8835,2025-03-27,16:51,Madurai,Tambaram,KFC,Burger,Non-Veg,1,200,41,UPI,3.2
O455,C6601,2025-08-11,03:54,Salem,Anna Nagar,Dominos,Parotta,Non-Veg,3,230,57,Cash,3.0
O456,C6012,2025-08-02,09:58,Chennai,Anna Nagar,A2B,Pizza,Veg,5,476,26,UPI,4.0
O457,C1682,2025-07-11,00:00,Salem,Anna Nagar,A2B,Biryani,Non-Veg,1,489,51,Cash,4.9
O458,C7091,2025-01-09,14:14,Chennai,Anna Nagar,KFC,Chicken 65,Veg,3,143,16,Card,3.3
O459,C5430,2025-07-05,07:38,Coimbatore,Tambaram,A2B,Burger,Non-Veg,5,171,53,Card,3.6
O460,C4866,2025-08-09,11:37,Chennai,Porur,Dominos,Chicken 65,Veg,3,396,23,Cash,4.6
O461,C2534,2025-09-21,01:59,Madurai,T Nagar,KFC,Parotta,Non-Veg,2,321,38,Card,4.1
O462,C7028,2025-07-03,16:28,Chennai,T Nagar,KFC,Dosa,Veg,3,257,26,Cash,3.3
O463,C2366,2025-06-06,03:03,Trichy,Porur,A2B,Fried Rice,Veg,5,133,56,Cash,4.1
O464,C6161,2025-08-31,17:35,Madurai,Velachery,Burger King,Pizza,Veg,1,491,20,Card,4.4
O465,C4681,2025-05-28,11:08,Trichy,Velachery,A2B,Parotta,Non-Veg,3,346,33,UPI,4.2
O466,C8558,2025-09-27,00:35,Chennai,T Nagar,A2B,Chicken 65,Non-Veg,1,493,18,UPI,3.6
O467,C9336,2025-12-20,13:21,Chennai,Anna Nagar,A2B,Noodles,Veg,1,349,19,Cash,4.6
O468,C8845,2025-06-13,06:20,Trichy,T Nagar,Dominos,Burger,Non-Veg,2,335,36,UPI,3.9
O469,C7731,2025-07-20,14:07,Coimbatore,Velachery,KFC,Dosa,Non-Veg,3,216,29,Card,3.4
O470,C7913,2025-04-10,03:47,Salem,T Nagar,SS Hyderabad,Pizza,Non-Veg,1,339,41,UPI,3.7
O471,C7088,2025-03-12,00:13,Chennai,Porur,SS Hyderabad,Pizza,Veg,5,344,26,UPI,3.6
